Entropy,StdReturn,KL,TotalEnvSteps,dLoss,ProcessExecTime,AverageReturn,MaxReturn,MinReturn,Iteration,PolicyExecTime,EnvExecTime,NumTrajs,KLBefore,GradNorm,LossBefore,LossAfter,AverageDiscountedReturn
1.5709304809570312,6.8798470853913205,0.0006189648411236703,101935,-0.004180029034614563,0.09716057777404785,107.0357142857143,116.0,80.0,19,4.991974592208862,3.833380937576294,504,0.0006256871856749058,0.5050864002192645,-0.18348251283168793,-0.17930248379707336,79.64138216212793
1.5718857049942017,7.437730922118753,0.0006657730555161834,107033,0.006087630987167358,0.09151291847229004,106.43333333333335,117.20000000000005,89.99999999999999,20,4.7141900062561035,3.422473907470703,504,0.0006038244464434683,0.6865048827018775,-0.17602868378162384,-0.1821163147687912,82.08964348629169
1.569886326789856,6.228957967057732,0.0007144903647713363,112193,-0.003964632749557495,0.09441447257995605,107.5909090909091,115.40000000000006,90.0,21,4.834645986557007,3.5496227741241455,528,0.000653905444778502,0.6217742082118901,-0.18645863234996796,-0.18249399960041046,81.86418846478404
1.5695585012435913,8.656185183978103,0.0007156035280786455,117209,0.003065839409828186,0.08908772468566895,105.81463414634148,116.30000000000004,80.0,22,4.60544228553772,3.36745023727417,492,0.0007475141319446266,0.6215290587682827,-0.17843297123908997,-0.18149881064891815,81.7515194796525
1.5716328620910645,5.282551255952168,0.0006186903920024633,122275,0.0022130757570266724,0.09441614151000977,109.25306122448981,115.50000000000003,90.00000000000001,23,4.761384963989258,3.5220985412597656,588,0.0006221412331797183,0.5721362540813462,-0.17886888980865479,-0.18108196556568146,84.8063010687048
1.570610523223877,5.3576220286974126,0.000515698513481766,127293,0.0017264336347579956,0.09566736221313477,109.7686274509804,116.30000000000004,89.99999999999997,24,4.93578839302063,3.746981382369995,612,0.0005961570423096418,0.5336763052596154,-0.17950557172298431,-0.1812320053577423,84.92517846885981
1.568701148033142,6.13648483455828,0.0006796040688641369,132333,0.001830369234085083,0.09007501602172852,108.3913043478261,116.50000000000003,90.0,25,4.646876096725464,3.377617597579956,552,0.0005537523538805544,0.5339939820825949,-0.17969398200511932,-0.1815243512392044,84.76903866082199
1.57079017162323,3.889385589195031,0.0005209252703934908,137348,0.0017421543598175049,0.09171319007873535,110.1666666666667,118.20000000000002,100.90000000000002,26,4.741705894470215,3.5125584602355957,612,0.0006284179398790002,0.583115296389358,-0.17786920070648193,-0.17961135506629944,86.47014109508571
1.5692503452301025,5.754165100168757,0.0005376746412366629,142462,0.0008860677480697632,0.09517669677734375,109.17200000000001,115.90000000000002,89.99999999999999,27,4.859959125518799,3.55179762840271,600,0.0005361600196920335,0.5415196437834316,-0.17819616198539734,-0.1790822297334671,86.15511558983412
1.5680397748947144,3.250593842758361,0.0004888838157057762,147598,0.002945616841316223,0.09807777404785156,110.6618181818182,117.40000000000003,103.4,28,4.9374308586120605,3.7540879249572754,660,0.0004963782266713679,0.5388211338120538,-0.1763375997543335,-0.17928321659564972,86.28120984264268
1.567480444908142,4.600640990194872,0.0004836508014705032,152649,0.0018098950386047363,0.09670281410217285,110.63454545454546,116.30000000000004,89.99999999999999,29,4.863619089126587,3.741544485092163,660,0.0005069325561635196,0.5766493221807261,-0.17504988610744476,-0.1768597811460495,86.20103725759346
1.5678609609603882,4.7863170136918045,0.00048823870019987226,157688,-0.0008330047130584717,0.09161734580993652,111.26833333333336,116.70000000000002,89.99999999999999,30,4.721204996109009,3.6631288528442383,720,0.00044298445573076606,0.6488056453579439,-0.18106958270072937,-0.1802365779876709,86.98263978194866
1.5675616264343262,4.025105072133174,0.0005125675234012306,162766,-0.002850845456123352,0.09352374076843262,111.22372881355932,116.7,89.99999999999999,31,4.736947774887085,3.6277127265930176,708,0.0004948741989210248,0.5667512970325214,-0.18349651992321014,-0.1806456744670868,87.34262669727629
1.5669103860855103,3.8478910554923167,0.00047814520075917244,167776,0.0022377073764801025,0.09447383880615234,110.54716981132076,117.30000000000004,102.39999999999998,32,4.799767732620239,3.5700721740722656,636,0.0005406284471973777,0.6731721720842955,-0.17417369782924652,-0.17641140520572662,87.52622312097871
1.567983865737915,3.3356233635127035,0.000499499961733818,172807,-0.0031711608171463013,0.09579992294311523,111.47288135593223,116.70000000000002,100.79999999999998,33,4.929104804992676,3.740128993988037,708,0.00044367945520207286,0.6896254653246792,-0.1815924197435379,-0.1784212589263916,88.42269780435812
1.5664646625518799,5.457984767440195,0.000519342313054949,177929,0.0008199512958526611,0.09517931938171387,109.95849056603775,116.90000000000006,89.99999999999997,34,4.816361904144287,3.517672061920166,636,0.0005489448667503893,0.6822140454032628,-0.17833976447582245,-0.1791597157716751,88.12108242335287
1.5694302320480347,2.977143680663972,0.0004190989420749247,183014,0.0007917284965515137,0.09709501266479492,111.79838709677422,117.5,105.40000000000002,35,4.9706573486328125,3.7902863025665283,744,0.00043590812128968537,0.5721601330409282,-0.17629875242710114,-0.17709048092365265,89.5972942370962
1.5684648752212524,4.109237223081143,0.00041622479329816997,188055,0.005031377077102661,0.0943601131439209,111.43166666666669,117.70000000000006,90.0,36,4.777143478393555,3.594216823577881,720,0.0004287686024326831,0.6017303309040664,-0.17423056066036224,-0.1792619377374649,89.14396928366871
1.5670139789581299,6.340081224888898,0.00047585475840605795,193104,-0.0010927021503448486,0.11129260063171387,111.06721311475411,117.00000000000004,80.00000000000003,37,4.783836841583252,3.6357078552246094,732,0.00041600147960707545,0.5802312209114626,-0.17866243422031403,-0.17756973206996918,89.51279750232463
1.5692429542541504,3.3472506138181153,0.0005075057270005345,198203,0.0007401555776596069,0.09543323516845703,111.90634920634923,117.30000000000003,100.70000000000002,38,4.868687868118286,3.667106866836548,756,0.0004642141575459391,0.6401964603933376,-0.17689602077007294,-0.17763617634773254,90.75321886391905
1.568951964378357,5.453262201568284,0.0004761910531669855,203279,-0.001890912652015686,0.09694695472717285,111.7292307692308,117.10000000000005,89.99999999999997,39,4.864672660827637,3.687377452850342,780,0.0004971727030351758,0.5920142474860997,-0.17887747287750244,-0.17698656022548676,91.64790306694002
1.5680474042892456,3.4608032606834493,0.0004908803966827691,208353,0.003905251622200012,0.09354352951049805,111.8161290322581,117.4,103.8,40,4.709843873977661,3.490170955657959,744,0.0004856041050516069,0.5408180988634474,-0.17658352851867676,-0.18048878014087677,91.5074275033172
1.566961646080017,3.042344668542022,0.00046073339763097465,213454,-0.0016994178295135498,0.09233832359313965,111.7725806451613,116.80000000000001,100.5,41,4.664486408233643,3.496961832046509,744,0.0004937724443152547,0.5988165827281724,-0.18139773607254028,-0.17969831824302673,90.37154285390622
1.5661423206329346,4.215543197838937,0.0004847772652283311,218473,0.0010793507099151611,0.09445452690124512,112.58115942028988,118.00000000000006,89.99999999999997,42,4.750982999801636,3.66563081741333,828,0.00040841239388100803,0.6462548173159202,-0.17600080370903015,-0.1770801544189453,92.24493630696047
1.5638371706008911,4.886594543071254,0.0004700120189227164,223657,0.0024079978466033936,0.09650278091430664,112.0823529411765,117.6,89.99999999999999,43,4.877342224121094,3.7227530479431152,816,0.0005001463578082621,0.7073229847671867,-0.17584241926670074,-0.17825041711330414,91.34489663359437
1.5640050172805786,3.3641877943377314,0.0004157000803388655,228719,0.0019328147172927856,0.09307527542114258,112.55588235294121,117.30000000000004,103.40000000000003,44,4.666453123092651,3.548093795776367,816,0.00045642329496331513,0.6023441742324331,-0.1744512915611267,-0.1763841062784195,91.9803535224022
1.564183235168457,4.070250008527528,0.00045842910185456276,233745,0.0003708750009536743,0.09145164489746094,112.7802816901409,118.00000000000003,89.99999999999999,45,4.572263717651367,3.4856221675872803,852,0.00040378113044425845,0.5825707534315225,-0.1748136729001999,-0.17518454790115356,93.1056958252469
1.562317132949829,4.823419236841068,0.00045441993279382586,238771,6.566941738128662e-05,0.09200382232666016,112.20000000000002,117.10000000000005,89.99999999999997,46,4.613171577453613,3.403651714324951,804,0.000466264842543751,0.6376912993153664,-0.17713820934295654,-0.17720387876033783,93.2595714759328
1.5607995986938477,4.784371257890989,0.000544664217159152,243809,0.006581634283065796,0.0960683822631836,112.72500000000004,117.60000000000002,89.99999999999997,47,4.791938066482544,3.642770290374756,864,0.0004368300724308938,0.9440829504562267,-0.1713445633649826,-0.1779261976480484,93.87356575356388
1.5627037286758423,3.5071889642224976,0.0003718816733453423,248816,-0.0015147924423217773,0.09330892562866211,113.36753246753248,117.80000000000003,90.0,48,4.641714096069336,3.5942821502685547,924,0.000508691999129951,0.6469289451521689,-0.1778906136751175,-0.17637582123279572,94.28205022574869
1.5635106563568115,2.386291834574408,0.00046227124403230846,253835,-0.0031637996435165405,0.09469747543334961,113.646835443038,118.10000000000005,108.10000000000002,49,4.687761545181274,3.614856481552124,948,0.0003632921725511551,0.6847847059409446,-0.1812165379524231,-0.17805273830890656,95.05756549935418
1.5629290342330933,3.6547981216018957,0.000329227332258597,258886,-0.0012953728437423706,0.09785175323486328,113.3961538461539,118.00000000000003,89.99999999999996,50,4.870036840438843,3.7438409328460693,936,0.00047209885087795556,0.7713332785555235,-0.17689484357833862,-0.17559947073459625,94.65571205728298
1.5602896213531494,3.8604302662734056,0.0003772444324567914,263948,-0.003483593463897705,0.0942847728729248,113.02432432432434,117.90000000000003,89.99999999999997,51,4.7187180519104,3.602935791015625,888,0.00035120677785016596,0.5708616276455964,-0.17808960378170013,-0.17460601031780243,93.92624976312035
1.5612332820892334,2.6706553502839054,0.00032258479041047394,268956,0.00042507052421569824,0.09479379653930664,113.74000000000001,118.10000000000004,106.39999999999999,52,4.69364333152771,3.681267261505127,960,0.0003426195471547544,0.762893991709699,-0.17531900107860565,-0.17574407160282135,94.3959190727214
1.5593514442443848,2.9277124175711036,0.00039491860661655664,273996,0.004754498600959778,0.09792542457580566,113.70000000000005,117.40000000000003,100.40000000000002,53,4.829087495803833,3.7956268787384033,960,0.00032191944774240255,0.7012508586461513,-0.17053015530109406,-0.17528465390205383,94.57888558659423
1.560929775238037,3.293393713809337,0.0003413011145312339,279017,-0.001758292317390442,0.09807252883911133,113.83012048192772,118.20000000000002,90.0,54,4.88208794593811,3.842118263244629,996,0.0003849760687444359,0.6859325298850867,-0.17547209560871124,-0.1737138032913208,94.98623417534722
1.560867428779602,2.3461926991204134,0.0003297364164609462,284067,0.002931073307991028,0.09622740745544434,113.98809523809528,117.70000000000005,105.20000000000002,55,4.77914834022522,3.7107012271881104,1008,0.00033084192546084523,0.6184562027421372,-0.17364931106567383,-0.17658038437366486,95.77605456801027
1.5609822273254395,2.2496542944293654,0.00029356320737861097,289092,-0.005187883973121643,0.09797525405883789,114.41666666666667,118.30000000000004,107.19999999999999,56,4.848407030105591,3.8228280544281006,1080,0.0003140887420158833,0.73600135239645,-0.1782074272632599,-0.17301954329013824,96.64409516477667
1.555659532546997,4.67335348055963,0.00044019814231432974,294124,0.0037832409143447876,0.0975956916809082,113.20519480519482,117.70000000000005,89.99999999999999,57,4.874567031860352,3.776975631713867,924,0.000331931805703789,0.7560036518605794,-0.17298990488052368,-0.17677314579486847,94.9008073160155
1.5544136762619019,5.313861958805986,0.0005436334176920354,299124,0.006336867809295654,0.09356260299682617,112.87671232876716,118.20000000000002,89.99999999999997,58,4.675290584564209,3.4840855598449707,876,0.0004514287575148046,0.737169111753074,-0.17085610330104828,-0.17719297111034393,95.51520096550297
1.5540913343429565,3.853381434927752,0.0003517338482197374,304168,0.001872226595878601,0.09510445594787598,113.7268292682927,117.70000000000006,89.99999999999997,59,4.75669527053833,3.637118101119995,984,0.0005189477233216166,0.5824419752627649,-0.17478840053081512,-0.17666062712669373,96.09188940685945
1.5538281202316284,2.3277350926653435,0.0003418693086132407,309178,0.0005282461643218994,0.09597301483154297,114.55434782608698,117.80000000000007,105.50000000000001,60,4.80822491645813,3.769949436187744,1104,0.000316300691338256,0.6571307616930451,-0.17500704526901245,-0.17553529143333435,97.22063878435003
1.5529104471206665,5.361972722994247,0.00035853940062224865,314230,0.005470767617225647,0.09850382804870605,113.22531645569622,117.80000000000004,80.0,61,4.8733155727386475,3.687901020050049,948,0.00039521136204712093,0.7071693302253245,-0.16844110190868378,-0.17391186952590942,96.1793842042486
1.5524085760116577,2.8864936664320378,0.0003110004181507975,319260,-0.0012674033641815186,0.09542012214660645,114.21839080459775,117.70000000000003,100.4,62,4.726950645446777,3.59525203704834,1044,0.00033146466012112796,0.6960601540582155,-0.1759088933467865,-0.17464148998260498,97.72314701642031
1.5549273490905762,2.0378662351022845,0.0003352360217832029,324310,0.003338336944580078,0.09814047813415527,114.84693877551025,118.30000000000004,108.79999999999998,63,4.776123046875,3.784907579421997,1176,0.00027604811475612223,0.6612018738241494,-0.16914014518260956,-0.17247848212718964,98.29508150553211
1.5546386241912842,2.631128382480984,0.0003036034177057445,329335,0.002488180994987488,0.09359335899353027,114.7105263157895,118.30000000000001,101.8,64,4.629912376403809,3.6190037727355957,1140,0.0003465776680968702,0.7549708148822187,-0.1717887669801712,-0.1742769479751587,98.20599246735496
1.555105209350586,2.733068879361785,0.000333326228428632,334342,-0.0002682805061340332,0.09650802612304688,114.49780219780223,118.80000000000003,102.50000000000001,65,4.7638750076293945,3.7441747188568115,1092,0.0003162508655805141,0.7711058418441835,-0.177946537733078,-0.17767825722694397,97.64074665787582
1.5540499687194824,2.373577429016997,0.00032427694532088935,339365,0.006368711590766907,0.09693288803100586,114.59892473118282,118.00000000000003,106.8,66,4.786636829376221,3.7299911975860596,1116,0.0003296604845672846,0.6728076575688554,-0.16795805096626282,-0.17432676255702972,97.8252377101509
1.5547215938568115,3.2328771969434387,0.0003351946361362934,344377,0.001615777611732483,0.10009074211120605,114.50322580645164,118.10000000000002,89.99999999999999,67,4.87880539894104,3.8019204139709473,1116,0.00032097389339469373,0.6735511063252312,-0.17221364378929138,-0.17382942140102386,98.57837920230128
1.554081678390503,1.9761794891314672,0.00037742365384474397,349406,-0.0005399584770202637,0.09452128410339355,114.76145833333335,118.00000000000003,107.6,68,4.672553062438965,3.7002804279327393,1152,0.00032325333449989557,0.8175223472701759,-0.17489784955978394,-0.17435789108276367,97.61690890982577
1.5574179887771606,2.8508272369282928,0.0004234149819239974,354478,-0.0001998692750930786,0.10071229934692383,114.60425531914895,118.20000000000002,107.0,69,4.9063215255737305,3.7548091411590576,1128,0.0003882914606947452,0.8225541045939087,-0.17493847012519836,-0.17473860085010529,99.33199837174578
1.5569967031478882,2.152922542493479,0.00038407856482081115,359506,0.002933710813522339,0.09569859504699707,114.4747252747253,117.6,106.1,70,4.689035654067993,3.604442834854126,1092,0.00042337848572060466,0.7474747174808695,-0.1701190173625946,-0.17305272817611694,97.99638052323242
1.5562971830368042,2.0661168953876006,0.0003198687918484211,364529,-0.003318294882774353,0.0978398323059082,114.87448979591841,118.20000000000002,106.40000000000002,71,4.773828029632568,3.786479949951172,1176,0.000370009831385687,0.6374973448263613,-0.17781665921211243,-0.17449836432933807,98.3735670553109
1.5553078651428223,2.2310677709771247,0.0003494605189189315,369612,0.0006673336029052734,0.10029745101928711,115.0166666666667,119.00000000000001,104.19999999999999,72,4.909819602966309,3.8759396076202393,1224,0.00030890278867445886,0.8565255569195147,-0.17346371710300446,-0.17413105070590973,98.99226910726897
1.5557860136032104,2.072148282533374,0.0002720073680393398,374642,-0.0013763457536697388,0.1008765697479248,115.2547169811321,118.20000000000005,105.29999999999998,73,4.9617979526519775,3.9428300857543945,1272,0.00033628608798608184,0.6146497754555506,-0.17475010454654694,-0.1733737587928772,99.71039770768914
1.5512075424194336,2.3168244710629797,0.0003143737849313766,379665,-0.0015114843845367432,0.10667300224304199,114.82164948453611,118.10000000000002,106.80000000000003,74,5.266682386398315,4.161818265914917,1164,0.0002910594630520791,0.7034318436153775,-0.17427881062030792,-0.17276732623577118,98.08099872592773
1.5524574518203735,2.410460826434639,0.00034391353256069124,384705,0.003993138670921326,0.09802365303039551,114.90909090909095,118.20000000000002,105.40000000000005,75,4.7678542137146,3.7100815773010254,1188,0.00031318949186243117,0.7262436811283085,-0.16947004199028015,-0.17346318066120148,99.71605239300808
1.554103136062622,2.4184347144575096,0.00027776596834883094,389755,-0.004585564136505127,0.10147762298583984,115.0970873786408,118.50000000000004,107.0,76,4.8986899852752686,3.776123523712158,1236,0.00033512726076878607,0.7367552555248982,-0.17607590556144714,-0.17149034142494202,100.47654505729531
1.5501452684402466,1.5925913723357819,0.0003111622354481369,394787,-0.0022772997617721558,0.10187554359436035,115.29719626168226,118.50000000000004,111.1,77,4.904964447021484,3.999157667160034,1284,0.00026615956448949873,0.6814066271042378,-0.1776062697172165,-0.17532896995544434,99.2525220705442
1.5492545366287231,1.6871054183467444,0.00030884851003065705,399847,0.0026613175868988037,0.10254716873168945,115.52212389380533,118.70000000000002,109.70000000000002,78,5.003729581832886,4.002521514892578,1356,0.00030042443540878594,0.6678587514570817,-0.16958819329738617,-0.17224951088428497,100.50963664994441
1.5498807430267334,1.7138159698670798,0.000325782602885738,404873,0.0007571876049041748,0.09585118293762207,115.51250000000002,118.30000000000003,110.50000000000006,79,4.703713417053223,3.7331044673919678,1344,0.0003101768088527024,0.7800002949806705,-0.17145149409770966,-0.17220868170261383,100.63635030807616
1.5501240491867065,1.7072005260513659,0.0002569661010056734,409900,0.001431390643119812,0.10021662712097168,115.55132743362834,118.80000000000001,109.90000000000005,80,4.8540472984313965,3.915931463241577,1356,0.00032613606890663505,0.7643165425480508,-0.1699756234884262,-0.17140701413154602,100.69327821235888
1.5493799448013306,2.1618804229312905,0.0002615259727463126,414908,0.0058165043592453,0.09724783897399902,115.31962616822435,118.20000000000002,102.70000000000003,81,4.66588568687439,3.650698661804199,1284,0.0002631169045343995,0.768687827965446,-0.16464026272296906,-0.17045676708221436,100.43243083805449
1.5490986108779907,1.6990071868421726,0.00026581351994536817,419924,-0.004458785057067871,0.09993672370910645,115.56106194690268,118.90000000000003,107.00000000000001,82,4.86414361000061,3.8614249229431152,1356,0.0002447932492941618,0.672729159127343,-0.17632125318050385,-0.17186246812343597,100.80951853162449
1.5495364665985107,2.1034758669885267,0.0002898128004744649,424947,-0.0023392587900161743,0.10091996192932129,115.39174311926608,118.50000000000004,100.8,83,4.9412314891815186,3.9427011013031006,1308,0.00027496053371578455,0.7802197725352547,-0.1725592464208603,-0.17021998763084412,100.42373764700744
1.5489482879638672,2.8669729056239217,0.00026743486523628235,429994,-0.005292162299156189,0.09574198722839355,115.40446428571431,118.4,89.99999999999997,84,4.672043561935425,3.687328577041626,1344,0.0002832980244420469,0.7555410126766844,-0.177410289645195,-0.17211812734603882,100.86146284127504
1.547312617301941,1.674523723763454,0.00026996343513019383,434999,-0.0009774863719940186,0.09573745727539062,115.60964912280703,118.50000000000004,108.79999999999995,85,4.642414808273315,3.7183125019073486,1368,0.0002634607080835849,0.8108400348590002,-0.17299935221672058,-0.17202186584472656,100.82283006235309
1.5476608276367188,1.7353555338244921,0.00018768191512208432,440048,-0.005273759365081787,0.10434603691101074,115.64741379310347,118.50000000000004,108.59999999999998,86,5.051945924758911,4.025638103485107,1392,0.000268958683591336,0.6164378090767415,-0.17427320778369904,-0.16899944841861725,101.4997914963716
1.5495314598083496,1.9952732329770577,0.0003270598826929927,445061,0.000304296612739563,0.09682178497314453,115.52410714285716,118.40000000000003,106.50000000000003,87,4.661876440048218,3.6771445274353027,1344,0.00019256822997704148,0.7383611772578126,-0.17478401958942413,-0.1750883162021637,101.3838364730497
1.5498874187469482,1.7351400830977954,0.00023815980239305645,450067,-0.001793503761291504,0.09734821319580078,115.79327731092441,118.30000000000004,108.39999999999998,88,4.730467796325684,3.7716774940490723,1428,0.00031292534549720585,0.767665245708291,-0.17370782792568207,-0.17191432416439056,101.5149787134466
1.548964500427246,1.6340511437821876,0.00023819126363378018,455068,0.0015288442373275757,0.1031332015991211,115.45363636363639,118.70000000000005,109.80000000000004,89,4.974591493606567,3.937619924545288,1320,0.00025405746418982744,0.6123732644084049,-0.1707654595375061,-0.17229430377483368,100.83860599361583
1.5497287511825562,1.4215635802305486,0.00022448302479460835,460095,-0.0001239180564880371,0.0988008975982666,115.70341880341886,118.50000000000006,111.4,90,4.789779424667358,3.817885398864746,1404,0.00022923747019376606,0.780554782185969,-0.16966181993484497,-0.16953790187835693,101.23753439141531
1.5509765148162842,2.0630639610184884,0.00029429403366521,465132,0.0031230896711349487,0.10253405570983887,115.65775862068968,118.60000000000005,106.7,91,4.962395668029785,3.9289166927337646,1392,0.00022664158314000815,0.7410024093377336,-0.1692425012588501,-0.17236559092998505,101.57716244899943
1.5518897771835327,1.8796683126713587,0.00024191482225432992,470176,0.0009001195430755615,0.09788823127746582,115.93225806451615,118.60000000000005,106.30000000000003,92,4.761617660522461,3.7575302124023438,1488,0.0002776811888907105,0.6229599802626851,-0.17132502794265747,-0.17222514748573303,102.72169930030482
1.5491399765014648,1.860570069356915,0.0002563593734521419,475189,-0.00015951693058013916,0.10419797897338867,115.6408695652174,118.70000000000003,106.0,93,5.028938293457031,4.037691831588745,1380,0.00025837018620222807,0.7742037252688903,-0.1749122589826584,-0.17475274205207825,101.18588427492301
1.550672173500061,1.7584219995715002,0.00027885791496373713,480221,-0.003842070698738098,0.0985257625579834,115.54690265486728,118.80000000000004,108.80000000000001,94,4.747047662734985,3.7257707118988037,1356,0.0002606648486107588,0.7759222791657078,-0.17860296368598938,-0.17476089298725128,101.35915436818908
1.5524882078170776,1.8439065545159465,0.0002566835028119385,485273,0.0012141764163970947,0.10393166542053223,115.71864406779663,118.60000000000004,108.79999999999998,95,4.951358318328857,3.951503276824951,1416,0.00026796673773787916,0.8231119081392247,-0.1708870679140091,-0.1721012443304062,102.15440747501918
1.5499215126037598,1.6257695402480692,0.0002353022136958316,490284,-0.0005481094121932983,0.09929490089416504,115.71709401709404,118.60000000000005,110.5,96,4.820626258850098,3.866741418838501,1404,0.00025630483287386596,0.6652000967210915,-0.17192265391349792,-0.17137454450130463,101.45083036282645
1.548350214958191,2.4075936463182877,0.000327361369272694,495333,0.0025745779275894165,0.10233759880065918,115.53185840707967,118.60000000000002,99.99999999999997,97,4.935410737991333,3.872575044631958,1356,0.000248268770519644,0.8224731452061892,-0.17085769772529602,-0.17343227565288544,101.65539375951637
